1.279999 -1.880066 1.520692 0.006339 
1.289999 -1.895336 1.503412 0.006332 
1.299999 -1.910434 1.485962 0.006326 
1.309999 -1.925356 1.468344 0.006319 
1.319999 -1.940103 1.450559 0.006313 
1.329999 -1.954672 1.432608 0.006307 
1.339999 -1.969061 1.414494 0.006300 
1.349999 -1.983269 1.396218 0.006294 
1.359999 -1.997294 1.377782 0.006288 
1.369999 -2.011135 1.359187 0.006282 
1.379999 -2.024789 1.340434 0.006276 
1.389999 -2.038256 1.321527 0.006271 
1.399999 -2.051534 1.302466 0.006265 
1.409999 -2.064622 1.283253 0.006259 
1.419999 -2.077517 1.263890 0.006254 
1.429999 -2.090218 1.244379 0.006248 
1.439999 -2.102725 1.224721 0.006243 
1.449999 -2.115034 1.204918 0.006238 
1.459999 -2.127146 1.184973 0.006232 
1.469999 -2.139058 1.164886 0.006227 
1.479999 -2.150769 1.144661 0.006222 
1.489999 -2.162278 1.124298 0.006217 
1.499999 -2.173583 1.103799 0.006212 
1.509999 -2.184683 1.083167 0.006208 
1.519999 -2.195577 1.062404 0.006203 
1.529999 -2.206263 1.041510 0.006198 
1.539999 -2.216740 1.020489 0.006194 
1.549999 -2.227007 0.999342 0.006189 
1.559999 -2.237062 0.978072 0.006185 
1.569999 -2.246905 0.956679 0.006181 
1.579999 -2.256533 0.935167 0.006177 
1.589999 -2.265947 0.913536 0.006173 
1.599999 -2.275144 0.891791 0.006168 
1.609999 -2.284123 0.869931 0.006165 
1.619999 -2.292884 0.847960 0.006161 
1.629999 -2.301425 0.825879 0.006157 
1.639999 -2.309746 0.803690 0.006153 
1.649999 -2.317844 0.781397 0.006150 
1.659999 -2.325720 0.759000 0.006146 
1.669999 -2.333371 0.736501 0.006143 
1.679999 -2.340798 0.713904 0.006139 
1.689999 -2.347998 0.691210 0.006136 
1.699999 -2.354972 0.668421 0.006133 
1.709999 -2.361717 0.645540 0.006130 
1.719999 -2.368234 0.622568 0.006127 
1.729999 -2.374521 0.599509 0.006124 
1.739999 -2.380577 0.576363 0.006121 
1.749999 -2.386402 0.553134 0.006119 
1.759999 -2.391994 0.529823 0.006116 
1.769999 -2.397354 0.506433 0.006113 
1.779999 -2.402479 0.482965 0.006111 
1.789999 -2.407370 0.459424 0.006109 
1.799999 -2.412025 0.435809 0.006106 
1.809999 -2.416445 0.412125 0.006104 
1.819999 -2.420627 0.388373 0.006102 
1.829999 -2.424572 0.364555 0.006100 
1.839999 -2.428278 0.340674 0.006098 
1.849999 -2.431746 0.316731 0.006096 
1.859999 -2.434974 0.292731 0.006095 
1.869999 -2.437962 0.268674 0.006093 
1.879999 -2.440710 0.244563 0.006091 
1.889999 -2.443217 0.220400 0.006090 
1.899999 -2.445482 0.196188 0.006089 
1.909999 -2.447504 0.171930 0.006087 
1.919999 -2.449285 0.147627 0.006086 
1.929999 -2.450822 0.123281 0.006085 
1.939999 -2.452115 0.098897 0.006084 
1.949998 -2.453165 0.074474 0.006083 
1.959998 -2.453971 0.050017 0.006082 
1.969998 -2.454532 0.025527 0.006081 
1.979998 -2.454848 0.001008 0.006081 
1.989998 -2.454919 -0.023540 0.006080 
1.999998 -2.454744 -0.048113 0.006080 
2.009999 -2.454324 -0.072708 0.006079 
2.019999 -2.453657 -0.097324 0.006079 
2.029999 -2.452745 -0.121958 0.006079 
2.039999 -2.451586 -0.146607 0.006079 
2.049999 -2.450181 -0.171270 0.006079 
2.059999 -2.448529 -0.195943 0.006079 
2.069999 -2.446630 -0.220624 0.006079 
2.079998 -2.444485 -0.245311 0.006079 
2.089998 -2.442093 -0.270001 0.006079 
2.099998 -2.439453 -0.294692 0.006080 
2.109998 -2.436567 -0.319381 0.006080 
2.119998 -2.433434 -0.344066 0.006081 
2.129998 -2.430054 -0.368745 0.006082 
2.139998 -2.426428 -0.393414 0.006082 
2.149998 -2.422554 -0.418072 0.006083 
